,life_main,people_main,photos,relation,wall_posts,target
4124,1.0,1.0,1910.0,1.0,420.0,371.0
4125,7.0,2.0,228.0,5.0,1462.0,504.0
4126,1.0,1.0,225.0,1.0,565.0,401.0
4127,1.0,1.0,209.0,1.0,742.0,428.0
4128,1.0,1.0,163.0,1.0,853.0,385.0
4129,1.0,1.0,791.0,1.0,2678.0,265.0
4130,1.0,1.0,73.0,5.0,241.0,324.0
4131,1.0,1.0,26.0,1.0,1244.0,229.0
4132,1.0,1.0,246.0,1.0,147.0,346.0
4133,1.0,1.0,103.0,5.0,230.0,337.0
4134,1.0,1.0,470.0,1.0,138.0,464.0
4135,1.0,1.0,60.0,1.0,269.0,458.0
4136,1.0,1.0,7.0,1.0,74.0,359.0
4137,1.0,1.0,167.0,1.0,1003.0,695.0
4138,1.0,1.0,473.0,1.0,1295.0,630.0
4139,1.0,1.0,23.0,1.0,36.0,357.0
4140,1.0,1.0,745.0,1.0,1580.0,390.0
4141,1.0,3.0,117.0,1.0,29.0,725.0
4142,1.0,1.0,340.0,1.0,26.0,517.0
4143,1.0,1.0,262.0,1.0,195.0,451.0
4144,1.0,1.0,221.0,1.0,270.0,307.0
4145,1.0,1.0,410.0,1.0,1677.0,334.0
4146,1.0,1.0,353.0,1.0,654.0,633.0
4147,1.0,1.0,1.0,1.0,87.0,224.0
4148,1.0,1.0,296.0,1.0,2751.0,640.0
4149,1.0,1.0,23.0,1.0,1294.0,280.0
4150,1.0,1.0,105.0,5.0,308.0,417.0
4151,1.0,1.0,633.0,1.0,1305.0,571.0
4152,1.0,1.0,259.0,1.0,403.0,293.0
4153,1.0,1.0,131.0,1.0,395.0,294.0
4154,1.0,1.0,72.0,1.0,271.0,491.0
4155,1.0,1.0,73.0,1.0,172.0,566.0
4156,1.0,1.0,282.0,1.0,225.0,199.0
4157,1.0,1.0,1727.0,1.0,1186.0,411.0
4158,1.0,1.0,64.0,5.0,228.0,183.0
4159,6.0,3.0,134.0,5.0,215.0,208.0
4160,1.0,1.0,41.0,1.0,223.0,346.0
4161,1.0,1.0,520.0,1.0,171.0,392.0
4162,1.0,1.0,281.0,1.0,544.0,365.0
4163,1.0,1.0,411.0,1.0,640.0,560.0
4164,1.0,1.0,44.0,1.0,75.0,350.0
4165,1.0,1.0,48.0,1.0,15.0,771.0
4166,1.0,1.0,446.0,1.0,444.0,327.0
4167,1.0,1.0,108.0,1.0,1525.0,1687.0
4168,1.0,1.0,156.0,2.0,2625.0,1851.0
4169,1.0,1.0,24.0,1.0,4.0,7.0
4170,1.0,1.0,6.0,7.0,11.0,29.0
4171,1.0,1.0,43.0,5.0,102.0,52.0
4172,1.0,1.0,15.0,1.0,22.0,35.0
4173,2.0,3.0,71.0,5.0,10.0,73.0
4174,1.0,1.0,59.0,1.0,68.0,176.0
4175,6.0,3.0,38.0,1.0,6.0,117.0
4176,1.0,1.0,51.0,5.0,213.0,92.0
4177,2.0,3.0,14.0,3.0,782.0,107.0
4178,1.0,1.0,98.0,1.0,294.0,188.0
4179,1.0,1.0,167.0,1.0,65.0,150.0
4180,4.0,3.0,149.0,2.0,136.0,93.0
4181,4.0,2.0,6.0,2.0,5.0,4.0
4182,6.0,2.0,72.0,7.0,76.0,15.0
4183,1.0,1.0,56.0,1.0,210.0,78.0
4184,1.0,1.0,91.0,1.0,205.0,64.0
4185,7.0,3.0,27.0,5.0,87.0,83.0
4186,1.0,1.0,75.0,1.0,252.0,89.0
4187,1.0,1.0,57.0,1.0,260.0,384.0
4188,1.0,1.0,36.0,1.0,44.0,49.0
4189,1.0,1.0,141.0,1.0,5974.0,262.0
4190,7.0,2.0,45.0,1.0,81.0,183.0
4191,1.0,1.0,779.0,1.0,445.0,354.0
4192,1.0,1.0,228.0,5.0,41.0,126.0
4193,1.0,1.0,452.0,1.0,266.0,1213.0
4194,1.0,1.0,172.0,1.0,311.0,147.0
4195,2.0,7.0,188.0,1.0,466.0,276.0
4196,1.0,1.0,16.0,1.0,3.0,184.0
4197,1.0,1.0,684.0,1.0,1216.0,141.0
4198,1.0,1.0,1478.0,1.0,6349.0,147.0
4199,1.0,1.0,164.0,1.0,14.0,161.0
4200,1.0,1.0,261.0,1.0,2300.0,193.0
4201,1.0,2.0,78.0,3.0,16.0,44.0
4202,7.0,3.0,30.0,3.0,981.0,288.0
4203,1.0,1.0,1002.0,3.0,777.0,96.0
4204,3.0,2.0,3.0,2.0,3.0,8.0
4205,1.0,1.0,7.0,5.0,136.0,25.0
4206,7.0,3.0,258.0,1.0,476.0,229.0
4207,1.0,1.0,1360.0,1.0,554.0,98.0
4208,1.0,1.0,671.0,5.0,766.0,121.0
4209,7.0,2.0,1.0,1.0,205.0,179.0
4210,6.0,2.0,348.0,2.0,2551.0,210.0
4211,1.0,1.0,13.0,1.0,22.0,17.0
4212,1.0,1.0,210.0,1.0,553.0,275.0
4213,1.0,1.0,52.0,1.0,154.0,420.0
4214,1.0,1.0,40.0,1.0,1204.0,76.0
4215,1.0,1.0,523.0,1.0,304.0,287.0
4216,1.0,1.0,36.0,1.0,1024.0,363.0
4217,1.0,1.0,234.0,1.0,90.0,108.0
4218,1.0,1.0,111.0,1.0,3125.0,400.0
4219,7.0,3.0,14.0,1.0,347.0,219.0
4220,1.0,1.0,130.0,1.0,192.0,90.0
4221,1.0,1.0,56.0,1.0,79.0,149.0
4222,1.0,1.0,9.0,2.0,16.0,51.0
4223,1.0,1.0,236.0,1.0,314.0,259.0
4224,1.0,1.0,126.0,1.0,102.0,198.0
4225,1.0,1.0,403.0,2.0,51.0,86.0
4226,1.0,1.0,251.0,5.0,1785.0,949.0
4227,1.0,1.0,5.0,1.0,36.0,71.0
4228,1.0,1.0,33.0,1.0,11.0,198.0
4229,1.0,1.0,468.0,5.0,197.0,208.0
4230,1.0,1.0,40.0,1.0,46.0,286.0
4231,1.0,1.0,923.0,1.0,1251.0,216.0
4232,1.0,1.0,4.0,1.0,188.0,113.0
4233,1.0,1.0,149.0,1.0,122.0,224.0
4234,1.0,1.0,281.0,1.0,684.0,103.0
4235,1.0,1.0,111.0,1.0,38.0,113.0
4236,1.0,1.0,84.0,1.0,84.0,530.0
4237,1.0,1.0,81.0,5.0,549.0,72.0
4238,1.0,1.0,13.0,1.0,24.0,294.0
4239,1.0,1.0,95.0,1.0,429.0,175.0
4240,1.0,1.0,37.0,1.0,45.0,534.0
4241,1.0,1.0,941.0,1.0,290.0,255.0
4242,1.0,1.0,36.0,1.0,397.0,198.0
4243,1.0,1.0,276.0,1.0,44.0,174.0
4244,1.0,1.0,335.0,1.0,3252.0,259.0
4245,8.0,7.0,513.0,5.0,278.0,547.0
4246,5.0,7.0,996.0,1.0,2991.0,542.0
4247,1.0,1.0,193.0,1.0,1218.0,1010.0
4248,1.0,1.0,53.0,1.0,253.0,172.0
4249,1.0,1.0,138.0,1.0,261.0,138.0
4250,1.0,1.0,117.0,1.0,288.0,189.0
4251,1.0,1.0,632.0,1.0,593.0,181.0
4252,1.0,1.0,397.0,1.0,849.0,471.0
4253,1.0,1.0,23.0,1.0,1816.0,1794.0
4254,1.0,1.0,136.0,1.0,1702.0,390.0
4255,1.0,7.0,1033.0,2.0,140.0,81.0
4256,1.0,1.0,112.0,1.0,1345.0,217.0
4257,1.0,1.0,654.0,1.0,565.0,242.0
4258,1.0,1.0,11.0,5.0,91.0,69.0
4259,1.0,1.0,269.0,1.0,2065.0,328.0
4260,1.0,1.0,113.0,5.0,86.0,147.0
4261,1.0,1.0,3.0,1.0,11.0,171.0
4262,1.0,1.0,12.0,1.0,59.0,48.0
4263,1.0,1.0,20.0,1.0,433.0,154.0
4264,1.0,1.0,5.0,5.0,5.0,182.0
4265,1.0,3.0,418.0,1.0,566.0,508.0
4266,1.0,1.0,316.0,1.0,1852.0,266.0
4267,1.0,1.0,302.0,1.0,399.0,83.0
4268,1.0,1.0,30.0,1.0,285.0,119.0
4269,1.0,1.0,317.0,1.0,334.0,352.0
4270,1.0,1.0,878.0,1.0,538.0,375.0
4271,1.0,1.0,98.0,1.0,117.0,153.0
4272,1.0,1.0,932.0,5.0,560.0,265.0
4273,1.0,1.0,1866.0,1.0,1570.0,280.0
4274,6.0,3.0,463.0,5.0,1697.0,193.0
4275,1.0,1.0,619.0,5.0,423.0,289.0
4276,1.0,1.0,24.0,5.0,172.0,98.0
4277,1.0,1.0,5.0,1.0,50.0,295.0
4278,1.0,1.0,253.0,1.0,449.0,217.0
4279,1.0,1.0,196.0,1.0,445.0,551.0
4280,2.0,7.0,41.0,8.0,225.0,197.0
4281,1.0,1.0,6.0,1.0,244.0,401.0
4282,1.0,1.0,392.0,1.0,4298.0,315.0
4283,1.0,1.0,142.0,1.0,44.0,161.0
4284,1.0,1.0,8.0,1.0,40.0,191.0
4285,1.0,1.0,86.0,1.0,1062.0,217.0
4286,1.0,1.0,425.0,1.0,346.0,526.0
4287,1.0,1.0,246.0,2.0,123.0,215.0
4288,1.0,1.0,4.0,5.0,162.0,184.0
4289,1.0,1.0,1172.0,1.0,109.0,475.0
4290,1.0,1.0,3.0,1.0,59.0,123.0
4291,1.0,1.0,31.0,1.0,135.0,317.0
4292,1.0,1.0,8.0,1.0,47.0,120.0
4293,1.0,1.0,1.0,1.0,1512.0,1340.0
4294,1.0,1.0,319.0,1.0,1337.0,511.0
4295,1.0,1.0,134.0,1.0,191.0,1269.0
4296,1.0,1.0,13.0,1.0,186.0,631.0
4297,1.0,1.0,65.0,1.0,118.0,975.0
4298,1.0,1.0,441.0,1.0,1167.0,485.0
4299,1.0,1.0,20.0,1.0,68.0,500.0
4300,1.0,1.0,8.0,1.0,61.0,853.0
4301,1.0,1.0,2915.0,8.0,9486.0,649.0
4302,1.0,1.0,752.0,1.0,1572.0,599.0
4303,1.0,1.0,246.0,8.0,225.0,576.0
4304,2.0,1.0,1602.0,1.0,2397.0,818.0
4305,1.0,1.0,526.0,1.0,1020.0,674.0
4306,1.0,1.0,325.0,1.0,265.0,995.0
4307,1.0,1.0,46.0,1.0,11.0,311.0
4308,1.0,1.0,244.0,1.0,851.0,807.0
4309,1.0,1.0,77.0,1.0,6.0,372.0
4310,1.0,1.0,14.0,1.0,0.0,518.0
4311,1.0,1.0,635.0,1.0,911.0,1232.0
4312,1.0,1.0,39.0,1.0,35.0,1392.0
4313,7.0,1.0,123.0,1.0,212.0,466.0
4314,1.0,1.0,1.0,1.0,188.0,340.0
4315,7.0,7.0,41.0,8.0,211.0,1001.0
4316,1.0,1.0,310.0,1.0,2617.0,1022.0
4317,6.0,2.0,408.0,1.0,777.0,406.0
4318,1.0,1.0,151.0,1.0,5558.0,1145.0
4319,1.0,1.0,128.0,1.0,64.0,836.0
4320,1.0,1.0,981.0,1.0,994.0,697.0
4321,8.0,7.0,509.0,1.0,7162.0,552.0
4322,1.0,1.0,176.0,1.0,552.0,398.0
4323,1.0,1.0,209.0,1.0,90.0,430.0
4324,1.0,1.0,4.0,1.0,16.0,422.0
4325,1.0,1.0,3.0,1.0,2.0,1854.0
4326,7.0,2.0,18.0,1.0,4.0,179.0
4327,1.0,1.0,148.0,1.0,279.0,125.0
4328,1.0,1.0,17.0,1.0,702.0,225.0
4329,1.0,1.0,363.0,1.0,7.0,549.0
4330,3.0,5.0,1289.0,2.0,4175.0,453.0
4331,7.0,1.0,251.0,5.0,16.0,444.0
4332,1.0,1.0,10020.0,1.0,52.0,1309.0
4333,1.0,1.0,5.0,1.0,47.0,738.0
4334,1.0,1.0,81.0,1.0,457.0,320.0
4335,1.0,1.0,10.0,1.0,4661.0,230.0
4336,1.0,1.0,74.0,1.0,129.0,384.0
4337,1.0,1.0,75.0,1.0,42.0,406.0
4338,1.0,1.0,2.0,1.0,7.0,307.0
4339,6.0,2.0,14.0,1.0,1989.0,444.0
4340,1.0,1.0,11.0,1.0,143.0,490.0
4341,8.0,3.0,66.0,3.0,22.0,214.0
4342,1.0,1.0,30.0,1.0,12.0,584.0
4343,1.0,1.0,33.0,1.0,1292.0,237.0
4344,1.0,1.0,6.0,1.0,61.0,447.0
4345,1.0,1.0,109.0,1.0,1264.0,1216.0
4346,1.0,1.0,319.0,1.0,3207.0,1116.0
4347,1.0,1.0,516.0,1.0,975.0,368.0
4348,1.0,1.0,45.0,1.0,129.0,776.0
4349,1.0,1.0,384.0,1.0,929.0,313.0
4350,1.0,1.0,178.0,1.0,499.0,595.0
4351,1.0,1.0,83.0,1.0,259.0,535.0
4352,1.0,1.0,6.0,1.0,5.0,626.0
4353,1.0,2.0,228.0,3.0,25.0,332.0
4354,1.0,1.0,6.0,1.0,157.0,350.0
4355,1.0,1.0,275.0,1.0,1101.0,393.0
4356,1.0,1.0,101.0,5.0,1470.0,430.0
4357,1.0,3.0,201.0,2.0,54.0,700.0
4358,1.0,1.0,23.0,1.0,1181.0,470.0
4359,1.0,1.0,667.0,1.0,2365.0,348.0
4360,1.0,1.0,763.0,1.0,29.0,336.0
4361,1.0,1.0,51.0,1.0,411.0,1561.0
4362,1.0,1.0,143.0,1.0,344.0,211.0
4363,1.0,1.0,3.0,1.0,3.0,1156.0
4364,1.0,1.0,1128.0,1.0,3389.0,868.0
4365,1.0,1.0,193.0,1.0,1423.0,1038.0
4366,1.0,1.0,4.0,1.0,12.0,68.0
4367,2.0,6.0,5.0,1.0,3.0,61.0
4368,7.0,3.0,9.0,3.0,17.0,64.0
4369,1.0,1.0,118.0,1.0,823.0,66.0
4370,1.0,1.0,7.0,2.0,5.0,7.0
4371,1.0,1.0,31.0,2.0,47.0,4.0
4372,1.0,1.0,51.0,3.0,8.0,82.0
4373,1.0,1.0,5.0,1.0,5.0,53.0
4374,1.0,3.0,277.0,2.0,257.0,17.0
4375,1.0,1.0,24.0,2.0,15.0,8.0
4376,1.0,1.0,377.0,1.0,1160.0,472.0
4377,1.0,1.0,2.0,1.0,0.0,50.0
4378,1.0,1.0,48.0,5.0,159.0,65.0
4379,1.0,1.0,6.0,1.0,0.0,85.0
4380,1.0,1.0,1560.0,1.0,1830.0,788.0
4381,1.0,1.0,10.0,2.0,17.0,9.0
4382,6.0,2.0,92.0,8.0,32.0,208.0
4383,1.0,1.0,5.0,1.0,9.0,115.0
4384,1.0,1.0,6.0,1.0,2.0,770.0
4385,1.0,1.0,669.0,1.0,747.0,325.0
4386,1.0,1.0,413.0,1.0,1907.0,821.0
4387,2.0,3.0,302.0,8.0,280.0,389.0
4388,1.0,1.0,59.0,1.0,18.0,167.0
4389,1.0,1.0,1.0,1.0,17.0,21.0
4390,1.0,1.0,3.0,1.0,708.0,123.0
4391,1.0,1.0,315.0,1.0,248.0,287.0
4392,1.0,1.0,379.0,1.0,686.0,743.0
4393,7.0,3.0,79.0,1.0,9.0,167.0
4394,1.0,1.0,464.0,1.0,62.0,323.0
4395,3.0,3.0,637.0,5.0,531.0,118.0
4396,1.0,1.0,27.0,1.0,4.0,643.0
4397,7.0,1.0,822.0,1.0,958.0,341.0
4398,1.0,1.0,79.0,1.0,209.0,131.0
4399,1.0,1.0,961.0,1.0,4906.0,2271.0
4400,1.0,1.0,402.0,2.0,1304.0,78.0
4401,1.0,1.0,209.0,1.0,1118.0,416.0
4402,1.0,1.0,204.0,1.0,90.0,610.0
4403,1.0,1.0,226.0,1.0,1929.0,3321.0
4404,2.0,3.0,1.0,1.0,313.0,233.0
4405,1.0,1.0,93.0,1.0,36.0,676.0
4406,1.0,1.0,549.0,1.0,7715.0,759.0
4407,1.0,1.0,171.0,1.0,223.0,201.0
4408,1.0,1.0,358.0,1.0,726.0,719.0
4409,1.0,1.0,349.0,1.0,7205.0,173.0
4410,1.0,1.0,38.0,1.0,200.0,328.0
4411,7.0,3.0,14.0,3.0,24.0,60.0
4412,1.0,1.0,556.0,1.0,1078.0,945.0
4413,1.0,1.0,270.0,1.0,1348.0,276.0
4414,1.0,1.0,45.0,1.0,13.0,955.0
4415,1.0,1.0,5.0,1.0,5.0,64.0
4416,7.0,2.0,1494.0,2.0,1211.0,321.0
4417,1.0,1.0,371.0,1.0,1056.0,293.0
4418,1.0,1.0,58.0,3.0,1115.0,417.0
4419,1.0,1.0,164.0,1.0,540.0,283.0
4420,1.0,1.0,930.0,1.0,1064.0,553.0
4421,1.0,1.0,242.0,1.0,1122.0,222.0
4422,1.0,1.0,57.0,1.0,91.0,304.0
4423,1.0,1.0,19.0,1.0,124.0,102.0
4424,1.0,1.0,4789.0,1.0,1235.0,276.0
4425,1.0,1.0,2314.0,1.0,974.0,560.0
4426,1.0,1.0,17.0,1.0,81.0,675.0
4427,1.0,1.0,176.0,1.0,3721.0,491.0
4428,1.0,1.0,405.0,1.0,589.0,507.0
4429,1.0,1.0,177.0,1.0,756.0,619.0
4430,1.0,1.0,1442.0,1.0,1619.0,710.0
4431,1.0,1.0,594.0,1.0,438.0,784.0
4432,1.0,1.0,3.0,8.0,0.0,429.0
4433,1.0,1.0,32.0,5.0,23.0,386.0
4434,6.0,2.0,172.0,1.0,22.0,409.0
4435,1.0,1.0,1034.0,1.0,1316.0,479.0
4436,1.0,1.0,1014.0,1.0,284.0,593.0
4437,1.0,1.0,26.0,1.0,1978.0,817.0
4438,1.0,1.0,170.0,5.0,369.0,434.0
4439,1.0,1.0,126.0,1.0,18.0,682.0
4440,1.0,1.0,1.0,1.0,50.0,356.0
4441,1.0,1.0,86.0,1.0,16.0,456.0
4442,1.0,1.0,31.0,1.0,216.0,511.0
4443,1.0,1.0,164.0,1.0,1117.0,401.0
4444,1.0,1.0,110.0,5.0,13.0,354.0
4445,1.0,1.0,1.0,1.0,1.0,2812.0
4446,1.0,1.0,16.0,1.0,1886.0,582.0
4447,7.0,1.0,525.0,8.0,5326.0,391.0
4448,1.0,1.0,32.0,1.0,71.0,433.0
4449,1.0,1.0,26.0,5.0,213.0,489.0
4450,1.0,1.0,105.0,1.0,1102.0,529.0
4451,1.0,1.0,379.0,1.0,1271.0,372.0
4452,1.0,1.0,9170.0,1.0,2422.0,1642.0
4453,1.0,1.0,126.0,1.0,452.0,513.0
4454,1.0,1.0,569.0,1.0,310.0,294.0
4455,1.0,1.0,25.0,1.0,12.0,317.0
4456,1.0,1.0,22.0,1.0,19.0,164.0
4457,1.0,1.0,1.0,1.0,137.0,266.0
4458,1.0,1.0,174.0,5.0,346.0,297.0
4459,1.0,1.0,751.0,1.0,107.0,861.0
4460,1.0,1.0,145.0,1.0,97.0,335.0
4461,1.0,1.0,31.0,1.0,60.0,206.0
4462,1.0,1.0,39.0,1.0,94.0,1552.0
4463,1.0,1.0,322.0,1.0,1273.0,476.0
4464,1.0,1.0,26.0,1.0,14.0,297.0
4465,7.0,2.0,314.0,1.0,790.0,251.0
4466,1.0,1.0,3152.0,1.0,1489.0,230.0
4467,1.0,1.0,335.0,1.0,76.0,613.0
4468,1.0,1.0,77.0,1.0,40.0,293.0
4469,1.0,1.0,204.0,1.0,793.0,402.0
4470,1.0,1.0,219.0,1.0,470.0,281.0
4471,1.0,1.0,9.0,1.0,2.0,918.0
4472,1.0,1.0,49.0,1.0,53.0,199.0
4473,1.0,1.0,167.0,1.0,2593.0,344.0
4474,1.0,1.0,587.0,1.0,1163.0,1416.0
4475,1.0,1.0,1.0,1.0,1.0,294.0
4476,1.0,1.0,78.0,2.0,14.0,446.0
4477,1.0,1.0,61.0,1.0,311.0,244.0
4478,1.0,1.0,642.0,1.0,1210.0,298.0
4479,1.0,1.0,717.0,1.0,243.0,442.0
4480,1.0,1.0,108.0,1.0,35.0,317.0
4481,1.0,1.0,154.0,1.0,456.0,379.0
4482,7.0,6.0,23.0,1.0,71.0,532.0
4483,1.0,1.0,175.0,1.0,32.0,294.0
4484,1.0,1.0,74.0,1.0,230.0,427.0
4485,1.0,1.0,10.0,1.0,76.0,432.0
4486,1.0,1.0,48.0,1.0,24.0,587.0
4487,1.0,1.0,582.0,1.0,591.0,282.0
4488,1.0,1.0,1.0,1.0,4.0,7.0
4489,9.0,6.0,1.0,7.0,2.0,1.0
4490,1.0,1.0,4.0,7.0,2.0,21.0
4491,6.0,1.0,8.0,1.0,0.0,24.0
4492,7.0,2.0,159.0,8.0,409.0,124.0
4493,1.0,1.0,27.0,1.0,61.0,56.0
4494,1.0,1.0,1.0,1.0,6.0,66.0
4495,1.0,1.0,12.0,2.0,12.0,3.0
4496,7.0,1.0,2.0,3.0,36.0,13.0
4497,2.0,3.0,7.0,2.0,7.0,7.0
4498,1.0,1.0,2.0,1.0,3.0,74.0
4499,1.0,1.0,5.0,1.0,0.0,70.0
4500,1.0,1.0,4.0,2.0,1.0,4.0
4501,1.0,1.0,75.0,1.0,14.0,135.0
4502,1.0,1.0,249.0,1.0,363.0,143.0
4503,1.0,1.0,69.0,2.0,17.0,141.0
4504,2.0,1.0,4.0,2.0,6.0,28.0
4505,2.0,3.0,46.0,1.0,66.0,46.0
4506,8.0,3.0,36.0,7.0,16.0,314.0
4507,1.0,1.0,8.0,1.0,1.0,84.0
4508,1.0,1.0,95.0,1.0,797.0,99.0
4509,1.0,1.0,32.0,3.0,17.0,12.0
4510,1.0,1.0,84.0,1.0,89.0,91.0
4511,1.0,1.0,4.0,1.0,147.0,148.0
4512,1.0,1.0,20.0,2.0,9.0,11.0
4513,1.0,1.0,138.0,1.0,61.0,88.0
4514,1.0,1.0,117.0,1.0,22.0,13.0
4515,1.0,1.0,47.0,1.0,20.0,141.0
4516,1.0,1.0,453.0,1.0,65.0,20.0
4517,8.0,2.0,11.0,2.0,3.0,11.0
4518,1.0,1.0,6.0,1.0,10.0,154.0
4519,1.0,1.0,1.0,1.0,3.0,83.0
4520,1.0,1.0,119.0,1.0,149.0,64.0
4521,1.0,1.0,15.0,1.0,95.0,210.0
4522,1.0,1.0,5.0,2.0,27.0,48.0
4523,1.0,1.0,495.0,1.0,237.0,198.0
4524,1.0,1.0,286.0,1.0,244.0,212.0
4525,1.0,1.0,7.0,1.0,41.0,78.0
4526,1.0,1.0,347.0,5.0,206.0,169.0
4527,1.0,1.0,3.0,1.0,2.0,10004.0
4528,1.0,1.0,410.0,1.0,400.0,12662.0
4529,1.0,1.0,46.0,1.0,102.0,9400.0
4530,1.0,1.0,216.0,1.0,475.0,7395.0
4531,1.0,1.0,10.0,1.0,54.0,4959.0
4532,1.0,1.0,82.0,1.0,1839.0,4706.0
4533,1.0,1.0,779.0,1.0,7.0,3455.0
4534,1.0,1.0,108.0,1.0,131.0,2753.0
4535,7.0,3.0,285.0,2.0,3906.0,3820.0
4536,1.0,1.0,92.0,1.0,104.0,1721.0
4537,1.0,1.0,93.0,2.0,34.0,2164.0
4538,6.0,2.0,420.0,2.0,5180.0,2147.0
4539,1.0,1.0,5.0,1.0,2.0,2446.0
4540,1.0,1.0,237.0,1.0,879.0,1708.0
4541,1.0,1.0,16.0,1.0,0.0,1705.0
4542,1.0,1.0,182.0,1.0,98.0,10170.0
4543,1.0,1.0,300.0,1.0,1905.0,1561.0
4544,1.0,1.0,383.0,1.0,2898.0,1019.0
4545,1.0,1.0,840.0,1.0,806.0,2238.0
4546,1.0,1.0,444.0,1.0,755.0,1222.0
4547,1.0,1.0,597.0,1.0,2509.0,2465.0
4548,1.0,3.0,1502.0,5.0,1888.0,1890.0
4549,1.0,1.0,823.0,1.0,5995.0,769.0
4550,1.0,1.0,21.0,1.0,753.0,953.0
4551,7.0,2.0,3.0,4.0,151.0,645.0
4552,1.0,1.0,13.0,1.0,562.0,772.0
4553,1.0,1.0,216.0,2.0,1055.0,723.0
4554,1.0,1.0,24.0,1.0,1191.0,1146.0
4555,6.0,2.0,271.0,3.0,230.0,1126.0
4556,1.0,1.0,23.0,1.0,1060.0,2680.0
4557,7.0,2.0,433.0,8.0,475.0,1725.0
4558,1.0,3.0,408.0,2.0,257.0,2042.0
4559,1.0,1.0,177.0,1.0,2305.0,736.0
4560,1.0,1.0,90.0,1.0,5016.0,1458.0
4561,1.0,1.0,216.0,1.0,2124.0,903.0
4562,1.0,1.0,1316.0,3.0,2135.0,632.0
4563,1.0,1.0,316.0,1.0,1515.0,1210.0
4564,1.0,1.0,71.0,1.0,4.0,525.0
4565,1.0,1.0,77.0,8.0,1591.0,1059.0
4566,1.0,1.0,26.0,1.0,20.0,664.0
4567,2.0,7.0,987.0,5.0,1190.0,577.0
4568,1.0,1.0,635.0,1.0,1047.0,804.0
4569,1.0,1.0,1062.0,1.0,6592.0,2986.0
4570,1.0,1.0,253.0,1.0,1159.0,1561.0
4571,1.0,1.0,236.0,2.0,2959.0,1014.0
4572,1.0,1.0,69.0,3.0,30.0,668.0
4573,7.0,2.0,35.0,2.0,468.0,1120.0
4574,1.0,1.0,207.0,3.0,2543.0,404.0
4575,1.0,1.0,745.0,1.0,1152.0,571.0
4576,1.0,1.0,4.0,1.0,44.0,423.0
4577,7.0,2.0,198.0,5.0,1697.0,446.0
4578,1.0,1.0,148.0,1.0,154.0,514.0
4579,7.0,3.0,1623.0,5.0,1159.0,638.0
4580,1.0,1.0,405.0,2.0,249.0,511.0
4581,1.0,1.0,9.0,1.0,79.0,389.0
4582,7.0,2.0,1423.0,8.0,15241.0,871.0
4583,1.0,1.0,171.0,1.0,4156.0,836.0
4584,3.0,7.0,1370.0,4.0,1630.0,586.0
4585,6.0,1.0,27.0,5.0,439.0,529.0
4586,1.0,1.0,1043.0,1.0,7282.0,666.0
4587,1.0,1.0,549.0,1.0,2117.0,698.0
4588,6.0,3.0,37.0,5.0,560.0,569.0
4589,1.0,1.0,190.0,1.0,791.0,1029.0
4590,1.0,1.0,629.0,1.0,113.0,1079.0
4591,1.0,1.0,65.0,1.0,2270.0,636.0
4592,1.0,1.0,289.0,1.0,1149.0,558.0
4593,1.0,1.0,197.0,1.0,390.0,533.0
4594,1.0,1.0,873.0,1.0,2741.0,1040.0
4595,7.0,2.0,2484.0,1.0,2082.0,876.0
4596,7.0,1.0,1216.0,1.0,9112.0,1593.0
4597,1.0,1.0,3350.0,1.0,6187.0,1037.0
4598,1.0,1.0,53.0,1.0,1591.0,563.0
4599,1.0,1.0,34.0,1.0,850.0,584.0
4600,1.0,1.0,315.0,1.0,405.0,489.0
4601,3.0,3.0,298.0,2.0,6753.0,796.0
4602,1.0,7.0,140.0,1.0,311.0,451.0
4603,2.0,3.0,212.0,5.0,11.0,432.0
4604,1.0,1.0,195.0,1.0,17.0,373.0
4605,1.0,1.0,665.0,1.0,799.0,421.0
4606,2.0,3.0,109.0,5.0,180.0,365.0
4607,1.0,1.0,18.0,1.0,160.0,434.0
4608,1.0,1.0,153.0,1.0,1127.0,521.0
4609,1.0,1.0,459.0,1.0,355.0,513.0
4610,1.0,1.0,463.0,1.0,1166.0,402.0
4611,1.0,1.0,347.0,1.0,732.0,487.0
4612,7.0,2.0,122.0,2.0,3975.0,413.0
4613,1.0,1.0,319.0,1.0,350.0,665.0
4614,1.0,1.0,304.0,1.0,3599.0,303.0
4615,1.0,1.0,225.0,1.0,5.0,534.0
4616,1.0,1.0,99.0,1.0,1293.0,481.0
4617,1.0,1.0,62.0,1.0,218.0,481.0
4618,1.0,1.0,353.0,1.0,1200.0,684.0
4619,1.0,1.0,307.0,1.0,361.0,788.0
4620,1.0,1.0,92.0,1.0,670.0,637.0
4621,1.0,1.0,58.0,1.0,322.0,461.0
4622,1.0,1.0,523.0,1.0,1031.0,541.0
4623,1.0,1.0,6.0,1.0,0.0,4400.0
4624,9.0,7.0,607.0,5.0,1236.0,391.0
4625,1.0,1.0,217.0,1.0,423.0,379.0
4626,1.0,1.0,150.0,1.0,1047.0,1322.0
4627,1.0,3.0,450.0,5.0,2298.0,657.0
4628,1.0,1.0,101.0,1.0,87.0,636.0
4629,7.0,3.0,1649.0,1.0,977.0,733.0
4630,2.0,3.0,5.0,1.0,12.0,249.0
4631,1.0,1.0,231.0,1.0,160.0,578.0
